prob_cases,tot_death
0.18799573689185897,0.17033105534393905
0.0004438555466231627,0.008864552991261484
0.48175347817775693,0.2760615057136455
0.198649579319212,0.25750616177459107
0.0,0.030612816491149452
0.20992010600160782,0.18647770557920682
0.26932473728727013,0.05710844723280305
0.0017492360185502813,0.03890320412278736
0.26913095964449657,0.056982410934349095
7.855850382710845e-06,0.0
0.0,2.8008066323101054e-05
0.0,2.8008066323101054e-05
0.007973688138451507,0.32761035178131304
1.963962595677711e-05,0.001540443647770558
0.4737653876469371,0.27431100156845173
0.05304662970925498,0.1274647098364329
0.0024562625529942574,0.11673762043468519
0.19150075547094514,0.44111304055568007
0.5570269272364952,0.28407181268205245
0.0,2.8008066323101054e-05
0.00707026534443976,0.3253557024423034
0.0,0.0
0.0,2.8008066323101054e-05
0.2874521120453754,0.1437093883038315
0.5156737308219053,0.5706643513331839
0.8044534815819587,0.3923509970871611
0.0,0.0
0.45974924125578387,0.16380517589065652
0.0,4.201209948465158e-05
0.09986357006502025,0.28113096571812685
0.06084487052249261,0.2523526775711405
0.5617744794844467,0.2845339457763836
0.06056991575909773,0.2522266412726865
0.28800202157216515,0.14403148106654717
0.0,0.0007842258570468295
0.006321340941287993,0.3200621779072373
0.692504995011535,0.46287530808872956
0.20929294727938808,0.1860855926506834
0.1937017028865013,0.17983979386063187
0.0,0.06986612144297558
0.13639327434462567,0.4036662558816939
0.1951196838805806,0.17336993053999553
0.0392491378204205,0.3387155500784226
0.16023839887294733,0.10327974456643514
0.0342528169770164,0.03825901859735604
0.0,0.0009242661886623348
0.41848769642899225,0.20436085592650685
0.7189163639982088,0.07258290387631638
0.0,0.07003416984091418
0.013189972792571508,0.046437373963701546
0.6637473453772248,0.37187710060497425
0.5640723157213896,0.5796829486892225
0.0381650304676064,0.22109567555455972
0.06960152508242096,0.1339765852565539
0.021818315129582252,0.03436589737844499
0.07223061634383486,0.10829318843827022
0.159748717532425,0.10311169616849652
5.760956947321286e-05,0.0005741653596235716
0.04532563809144734,0.045877212637239526
0.0010697049604457933,0.023218686981850773
0.04505199263644957,0.04584920457091642
0.058460619931339865,0.24845955635222944
0.368963106307986,0.33071924714317724
0.411643941437254,0.35910542236164017
0.019695926217853207,0.04870602733587273
0.008299705929334007,0.057080439166479945
0.5468234868977508,0.283119538427067
0.14306943786153278,0.1386399282993502
0.4346340875822573,0.5214401747703339
0.0,0.0
0.11388233507296776,0.09109623571588618
0.17723714979273647,0.28208323997311224
0.22558336235633614,0.3039715438046157
0.5448765453112356,0.17877548734035403
0.0001754473252138755,0.004803383374411831
0.2743773583917503,0.05824277391888864
0.00043599969624045186,0.004103181716334304
0.2818391069469285,0.14141272686533723
0.0,0.028526215550078424
0.22192384538638998,0.46888303831503475
0.0,0.06647714541788036
0.07398770821276784,0.264830271118082
0.03405249279225727,0.20866009410710284
0.002673607746915924,0.13051758906565092
0.16719213577004355,0.1062906116961685
0.007654216889554599,0.05100268877436702
0.0006402518061909338,0.002100604974232579
0.3764209269379728,0.2436561729778176
0.21198881326905503,0.2636539323325118
0.27251814046784206,0.2685413399058929
0.0,0.0
0.6348679300619826,0.36439894689670627
0.5811718833877569,0.28712469191127044
0.005627407490815201,0.02712581223392337
0.15824170356734166,0.1021594219135111
0.0013014525467357633,0.01354190006721936
0.007034914017717561,0.05143681380237509
0.05008497411497299,0.24284393905444768
0.5463901058183046,0.5752156621106879
0.0385408019775794,0.0412418776607663
0.24284266564715185,0.16314698633206365
0.04624084466103315,0.34084416311897825
0.2822489204752266,0.27705579206811565
0.369194853894276,0.14903092090522072
0.296079145073989,0.058676898946896705
0.11307187317515142,0.0901859735603854
0.0,0.0
0.21410858356398982,0.29654940622899395
0.0,1.4004033161550527e-05
0.1273079833770206,0.10368586152812011
0.056387984738701324,0.046045261035178135
0.19638709440899127,0.17429419672865787
0.0,0.0
0.3715647020930604,0.2019381581895586
0.005839515451148395,0.02733587273134663
0.1289747329665524,0.10399395025767422
0.10782285581110346,0.11883822540891777
0.0,0.06986612144297558
0.7601189899471301,0.47917600268877436
0.0,2.8008066323101054e-05
0.0,0.03272742549854358
0.0,0.0691799238180596
0.012180496018393164,0.1566491149451042
0.4201217133085961,0.3237732466950482
0.0,0.06769549630293525
0.056660320885301964,0.09800022406453059
0.038082544038587934,0.08486444095899619
0.08251261518640624,0.11841810441407126
0.1943406453842951,0.4432556576293973
0.5865151709563974,0.5866429531705131
0.0,0.00011203226529240422
0.11463125947611952,0.14887687654044365
0.0,0.08777727985659871
0.7984529211979647,0.39036242437822094
0.1296673571086281,0.396902307864665
0.5980410127762313,0.0662110687878109
0.005546230370193856,0.2782461348868474
0.06523236296123662,0.350198857270894
0.16366093102301502,0.16331503473000225
0.42095836137435483,0.15642505041451937
0.0041217028341289565,0.023890880573605198
0.7975259308528049,0.543650571364553
0.06636229610794986,0.2558816939278512
0.0,0.03216726417208156
0.16160007960595055,0.1038819179923818
0.12206944048014957,0.13446672641720817
0.7766804318622816,0.49704514900291286
6.677472825304217e-05,0.0017925162446784674
0.15947245346063302,0.10287362760475018
0.4275520384622435,0.20506105758458437
4.844441069338354e-05,0.0016944880125476138
0.04718092809016421,0.04598924490253193
0.0005184861252589157,0.011917432220479498
0.7743380791398368,0.5384130629621331
0.5389479968890832,0.5736892224960789
0.12476268785302227,0.10203338561505713
0.0,0.0638023750840242
0.23838185193816921,0.2830635222944208
0.07788159138579819,0.11323661214429756
0.0,2.8008066323101054e-05
0.2058926733720714,0.1777111808200762
0.0,2.8008066323101054e-05
0.43339155391339185,0.20543916647994623
0.001698172991062661,0.009410710284561955
0.0,0.036802599148554785
0.0,0.0
0.06648668040567611,0.10351781313018149
3.5351326722198796e-05,0.005769661662558817
0.06553350389257387,0.25527952050190456
0.17161759815230399,0.10739693031593099
0.4755277167494586,0.382072036746583
0.14943267667152857,0.15573885278960342
0.14444159306171295,0.15239188886399282
0.12508477771871343,0.10220143401299575
0.0,0.007800246470983644
0.0,0.0
0.5215446696745845,0.27974456643513335
0.7125924044401266,0.47720143401299575
0.0,2.8008066323101054e-05
0.06005928548422152,0.2504761371274927
0.2351478601972866,0.278134102621555
0.2735145241580492,0.058158749719919335
0.006321340941287993,0.01889144073493166
0.09015112037519542,0.12432780640824558
0.44760802448930426,0.3425386511315259
0.4056905161555563,0.24354414071252523
0.0,0.0015824557472552095
0.130185843233887,0.1421549406228994
0.0,2.8008066323101054e-05
0.03835488018518858,0.04084976473224289
0.05998465490558577,0.2502240645305848
0.0,2.8008066323101054e-05
0.20756073227000033,0.2624915975801031
0.014505827731675573,0.07259690790947793
0.563545973745748,0.18104414071252523
0.3686436350590891,0.2356738740757338
0.017189909945768446,0.04491093434909254
0.006708896226835061,0.04065370826798118
0.0,0.0
0.5056208609488296,0.5690398834864441
0.0,0.0004761371274927179
0.05015436746002027,0.12557416535962357
0.7857002574100308,0.5266636791395922
0.04500878545934466,0.045835200537754875
0.44597793553489173,0.5575285682276496
0.0,0.000560161326462021
0.16875806861299725,0.31651915751736504
0.0,2.8008066323101054e-05
0.17931240360216927,0.16758626484427516
0.014247893977443235,0.03652251848532377
0.34643645533556267,0.218126820524311
0.8073274135136338,0.5452190230786467
0.0029459438935165666,0.13735155724848758
0.014370968966772372,0.3319516020613937
0.0,0.0
0.4868231202913997,0.062303943535738295
0.11612256174043746,0.1288231010531033
0.4302557603022931,0.24890768541339905
0.14825298980572482,0.14660822316827246
1.4402392368303215e-05,0.013219807304503697
0.165517530330129,0.16608783329598925
0.498143400692886,0.2774058928971544
0.2917047457192162,0.1446756665919785
0.0,2.8008066323101054e-05
0.08799338013674417,0.07023022630517589
0.0034290786920532835,0.033259578758682504
0.0,0.0
0.1662180103225874,0.106150571364553
0.0,0.0
0.04795865727805258,0.08895361864216894
0.2980627472956235,0.29180203898722834
0.023161665545025807,0.0955355142280977
0.0,0.0
0.15404667946297407,0.10972159982074838
0.20508613939944642,0.26111920233027114
0.0028137037454076005,0.018835424602285458
0.16488906229951214,0.16164855478377774
0.4950848562772172,0.5664771454178804
0.00016366354963980926,0.003024871162894914
0.0,0.0
0.0,2.8008066323101054e-05
0.30471534326138244,0.3008906565090746
0.9369201400436261,0.5504985435805512
0.0,0.00018205243110015686
0.0,0.0
0.005941641506123635,0.14219695272238406
0.006715442768820653,0.03998151467622676
0.48215150793048095,0.17477033385615057
0.8301735357349541,0.5409477929643738
0.0,0.05628220927627157
0.7874468748117869,0.5292544252744791
0.3690429741202102,0.3095311449697513
0.0005407443680099298,0.005391552767196953
0.0,1.4004033161550527e-05
0.0,0.0
0.007347838724628877,0.02282657405332736
0.0,0.0
0.2643271071354689,0.2594947344835313
0.0,0.0
0.5193201547078802,0.06328422585704684
0.25104155482990775,0.4770753977145418
0.19136720601443905,0.17146538203002465
0.23712360656853837,0.47185189334528344
0.0,0.0
1.7021009162540164e-05,0.016958884158637687
0.0,2.8008066323101054e-05
0.21097148064449395,0.2950369706475465
0.9961453960788832,0.5594611248039435
0.27192633307234454,0.13508290387631638
0.15061367284572943,0.09956867577862424
0.1821208701139884,0.2837637239524983
0.4931523170830704,0.27712581223392335
0.13208826833490014,0.1446476585256554
0.16465076817123658,0.16183060721487788
0.01012488183491716,0.031172977817611473
0.44543980978367603,0.5556800358503249
0.00028019199698335346,0.00907461348868474
0.2502965583519473,0.2089541788034954
0.09820729494266538,0.1271006049742326
0.0,0.0
0.3641723468829295,0.19619650459332288
0.019481199640725776,0.08746919112704458
0.0,0.06861976249159758
0.0017636384109185846,0.0265796549406229
0.451528093830277,0.25918664575397715
0.17287977144712618,0.1640292404212413
0.2078841314440886,0.18527335872731346
0.0,0.07041227873627605
0.06380914473356883,0.05643625364104862
0.12739046980603905,0.1037138695944432
0.18433621992191285,0.10967958772126372
0.7241365765775202,0.4945664351333184
0.0,2.8008066323101054e-05
0.36819454227887743,0.19985155724848758
0.446234559980727,0.5584388303831503
0.0,0.02419896930315931
0.0636651208098858,0.34955467174546273
0.4151149179980151,0.5028288146986333
0.268163380739026,0.132758234371499
0.0,0.0
0.18606974423969772,0.2472552095003361
0.2652946860409395,0.22269213533497648
0.17349514639377187,0.33260979161998655
0.0,0.0
0.0,0.0
0.011243031206056337,0.02897434461124804
0.5917196718349433,0.5886175218462918
0.090058159479,0.07205075061617747
0.0,0.0
0.43555191276863736,0.5232887071476585
0.0,0.0
0.00014140530688879518,0.012715662110687878
0.1882039169270008,0.1783553663455075
0.053938268727692654,0.07578982747031145
0.1861037862580228,0.1775991485547838
0.1518810833741401,0.15489861079991038
0.0,0.06601501232354919
0.26054058725100226,0.28972944207931883
0.176104598029229,0.16461740981402645
0.15316813352850756,0.15267196952722384
0.2549079425265986,0.1863096571812682
0.0,0.0
0.0,0.022588505489581
0.0,2.8008066323101054e-05
0.28555754279474493,0.27970255433564867
0.15554714688607182,0.046745462693255656
0.16360463076193893,0.3068143625364105
0.7531835833675935,0.46965326013892
0.0,0.002016580775263276
0.16790309022967886,0.16286690566883263
0.0,0.0
0.17414980059233112,0.2798145866009411
0.0,2.8008066323101054e-05
0.0,0.0005181492269773695
0.3842388073771672,0.20266636791395923
0.08174666977409192,0.2706839569796101
0.48062747295623504,0.3953898722832176
0.0029341601179425003,0.017140936589737844
0.7975259308528049,0.543650571364553
0.00037053427638452817,0.0063158189558592875
0.0,2.8008066323101054e-05
0.4463026440173771,0.5588309433116738
0.24048852914913285,0.28583632086040783
0.035372275656552696,0.08333800134438718
0.13062184293012744,0.14474568675778623
0.29653478439618625,0.2962413174994398
0.0,0.019913735155724848
0.15316027767812485,0.15671913511091196
0.0,0.0004761371274927179
0.0,0.0
0.06606639241020108,0.10326574053327359
0.47453918890963415,0.274675106430652
0.002487685954525101,0.02973056240197177
0.003472285869158193,0.021748263499887968
0.6882981871315933,0.06996414967510643
0.15462146584930908,0.15634102621555007
0.29655573333054014,0.28933732915079546
0.2074088524959346,0.18495126596459782
0.21097148064449395,0.2950369706475465
0.7854855308329034,0.3856430652027784
0.002512562814070352,0.02494118306072149
0.29449488191347567,0.14513779968630966
0.0,0.0
0.0,0.0
0.006711514843629298,0.028092090522070356
0.00949903242109453,0.04363656733139144
0.0,2.8008066323101054e-05
0.0,0.059671185301366794
0.0,0.0
0.0,0.0
0.06997860590079108,0.1063466278288147
0.780938302769711,0.5402615953394578
0.0,0.000560161326462021
0.0,0.0
0.2076000115219139,0.2926982971095676
0.14961336123033092,0.15541676002688776
0.0,0.0
0.19895333886734348,0.17584864440958997
0.0,0.0016944880125476138
0.19801718336340376,0.1751064306520278
0.0004621858641828213,0.030178691463141387
0.5497065839882057,0.4403288146986332
0.0,0.069011875420121
0.0,0.000560161326462021
0.2971580151932146,0.490435245350661
0.4232077532006044,0.24726921353349765
0.19552818810048156,0.17355198297109567
0.0,0.006427851221151692
0.3797583540422278,0.24753529016356712
0.07561648785878324,0.11131805960116514
0.2010521602279244,0.1825425722608111
0.7376106692922664,0.38123179475689
0.00038755528554706834,0.008178355366345508
0.4601852409520243,0.35808312794084696
0.0,2.8008066323101054e-05
0.008735705625574458,0.32887071476585256
0.9961453960788832,0.5594611248039435
0.6625323071846989,0.3718070804391665
0.8655536672418894,0.5440846963925611
0.2815418939407826,0.2933424826349989
0.21097148064449395,0.2950369706475465
0.07094618480626164,0.10703282545373068
0.2607343648937758,0.12903316155052655
0.02166512604711939,0.051618866233475245
0.008318036246893666,0.029590522070356264
0.0,0.022154380461572934
0.7610250313579361,0.5362144297557697
0.0,2.8008066323101054e-05
0.10191132839811355,0.14111864216894465
0.8942144280548129,0.5458912166704011
0.0,2.8008066323101054e-05
0.07252782934998075,0.11157013219807305
0.18987066651653264,0.2525767421017253
0.21728627504379636,0.46472384046605425
0.005046074562494599,0.02625756217790724
0.0,0.00037810889536186423
0.0,0.0004901411606542685
0.0,0.08532657405332736
0.17798738350428536,0.16694207931884383
0.16356535151002538,0.1130545597131974
0.0,0.0004761371274927179
0.0,0.000560161326462021
0.06090771732555429,0.2524086937037867
0.1676791984937716,0.10641664799462246
0.06825424674178605,0.058480842482635
0.4693621835074277,0.17383206363432668
0.21665387908798814,0.46375756217790726
0.04624084466103315,0.045919224736724176
0.7176018183675019,0.07255489580999328
0.3237972038409871,0.3035514228097692
0.04273451677354988,0.044966950481738745
0.0022022567239532733,0.01088113376652476
0.0,0.0
0.0,0.054923818059601164
0.0037027241470510446,0.021944319964149677
0.6370531657767734,0.3662194712077078
0.21876841214933448,0.2995462693255658
0.0,0.0
0.39749555489799177,0.06000728209724401
0.0,0.05097468070804392
0.18161809568949489,0.283679699753529
0.719193937378398,0.07266692807528569
0.0,2.8008066323101054e-05
0.5359994343787724,0.1781313018149227
0.0,0.06986612144297558
0.0,0.06986612144297558
0.0,2.8008066323101054e-05
0.12226714604811446,0.10043692583464038
0.132539979731906,0.14558592874747928
0.0,2.8008066323101054e-05
0.4706073357930874,0.5634242661886624
2.880478473660643e-05,0.025627380685637465
0.022360368805989298,0.33416423930091865
0.25588861451604034,0.47975016804839793
0.0,0.0
0.5645986576970312,0.18128220927627156
0.4438987538002676,0.061267645081783555
0.8445654536360804,0.5413539099260587
0.0003574411924133434,0.00980282321308537
0.00351811166305734,0.02233643289267309
0.0,2.8008066323101054e-05
0.16213296812357775,0.15998207483755322
0.0,4.201209948465158e-05
0.2925793637284913,0.2852341474344611
2.618616794236948e-06,0.000742213757562178
0.4805332027516425,0.27603349764732243
0.163539165342083,0.1610883934573157
0.19994186670716793,0.1486668160430204
0.0,0.06957203674658302
0.0,0.07031425050414519
0.185509360245731,0.2847580103069684
0.0003980297527240161,0.013415863768765406
0.4608163275994354,0.3587833295989245
5.6300261076094384e-05,0.00851445216222272
0.0005184861252589157,0.005111472103965942
0.16215129844113743,0.16514956307416537
0.000350894650427751,0.02442303383374412
0.5330796766531982,0.2809909253865113
0.4696463034296024,0.1739440958996191
0.8752045794370498,0.565398834864441
0.0,0.0
0.07219002778352418,0.26289771454178806
0.024837580293337453,0.03587833295989245
0.27215284342504603,0.058060721487788486
0.015528397589825103,0.03005265516468743
0.24866908801432908,0.20815594891328704
0.0303550058787947,0.07833856150571365
0.05008497411497299,0.0914603405780865
0.1032690812059254,0.08295989244902532
0.18853386264307467,0.12809489132870266
0.0,2.8008066323101054e-05
0.00038362736035571287,0.003837105086264844
0.00021341726873031126,0.00505545597131974
0.07339197289207894,0.13618922249607887
0.0,0.0
0.6036658016502523,0.0664911494510419
0.4858817275538715,0.17493838225408917
0.00047135102296265067,0.019493614160878334
0.00031423401530843376,0.00876652475913063
0.12254733804509782,0.1008010306968407
0.5805290129647718,0.06569291956083352
0.6352175154040133,0.36469303159309885
0.0,0.032573381133766524
0.00023960343667268075,0.006091754425274479
0.008363862040792812,0.053775487340354026
0.18888737591029667,0.12900515348420347
0.0,0.0
0.007317724631495152,0.028582231682724626
0.04101146692294196,0.04391664799462245
0.0004189786870779117,0.011231234595563522
0.27253908940219596,0.1356710732691015
0.0,0.0
0.7627389160497642,0.47917600268877436
0.9369201400436261,0.5504985435805512
0.0,0.07049630293524535
0.8722219749084139,0.5625560161326462
0.1691731193748838,0.42786522518485326
0.0,0.0005741653596235716
0.0,0.06356430652027784
0.0,0.057374523862872506
0.16189336468690507,0.15981402643961462
0.0388668197684619,0.06661718574949586
0.0,0.0
0.21876841214933448,0.2995462693255658
0.23954582710320754,0.05031649114945105
0.16713452620057034,0.31251400403316154
0.632308232145616,0.35644465606094555
0.0,2.8008066323101054e-05
0.17021925678418146,0.1701490029128389
0.014513683582058285,0.16163455075061617
0.0326227280226039,0.08095731570692359
0.06041672667663486,0.25166647994622454
0.11815984560635381,0.09598364328926731
0.01334185256663725,0.024409029800582568
0.4239029959594743,0.20478097692135336
0.20687989190349873,0.18474120546717454
0.004769810490702601,0.04041563970423482
0.15581686441587825,0.1011371274927179
0.3686528002178689,0.059447120770781986
0.5398815337762287,0.28201321980730454
0.3933083866440069,0.24239580999327806
0.0,0.0
0.013697984450653476,0.03536018373291508
0.014941827427916025,0.07290499663903205
0.48211877522055296,0.2761595339457764
0.0,0.0
0.05036123818676499,0.04603125700201658
0.16787166682814803,0.31339625812233923
0.031376266428547114,0.05610015684517141
0.049501022569858145,0.046745462693255656
0.2889002071325884,0.28304951826125924
0.0,0.0
5.3681644281857435e-05,0.0016944880125476138
0.6357909924819511,0.36564530584808425
0.0,0.05126876540443648
0.13462178008332437,0.09374299798341923
0.46026510876424853,0.3760222944207932
0.0,2.8008066323101054e-05
0.1250559729339768,0.1021874299798342
0.0010998190535795181,0.005475576966166256
0.21629381927878055,0.46336544924938383
0.008138660996488434,0.041816043020389874
0.10258300360583532,0.08259578758682501
0.19919948884600175,0.17591866457539773
0.0,0.0
0.3603688059893003,0.18923650011203227
0.5022795059193832,0.39250504145193815
0.5206674330485151,0.1765768541339906
0.0,0.06730338337441183
0.0,2.8008066323101054e-05
0.011880664395453034,0.06896986332063634
0.0,0.0
0.4794320743896659,0.27594947344835313
0.0,0.0
0.052712756067989766,0.049070132198073046
0.24220372314935804,0.2863684741205467
0.2557432812839602,0.47955411158413624
0.0,4.201209948465158e-05
0.0,0.000560161326462021
0.021180681940185554,0.08989188886399284
0.0,0.00042012099484651583
0.12018141777150473,0.09867241765628501
0.16128977351583346,0.159365897378445
0.03574542854973146,0.21281929195608335
0.0010919632031968073,0.02212637239524983
0.0,0.0
0.13508920318109569,0.04646538203002465
0.0,0.0
0.28139263278351107,0.1409365897378445
0.1758571387421736,0.17531649114945105
0.0,2.8008066323101054e-05
0.24061684137205044,0.18404100380909702
0.04280783804378851,0.11474904772574501
0.00037969943516435745,0.003613040555680036
0.16418596369025953,0.10500224064530585
0.16172315459527967,0.15960396594219137
0.021409810909681287,0.03393177235043693
0.5837171789117552,0.2871947120770782
0.061292653994307125,0.05450369706475465
0.0,0.0
0.0,0.0
0.0,0.010825117633878558
0.16137487856164617,0.10375588169392785
0.0,2.8008066323101054e-05
0.0015017767314948896,0.014466166255881695
0.0,0.001568451714093659
0.00010998190535795182,0.0020025767421017254
0.1947007051935027,0.17299182164463367
0.9961453960788832,0.5594611248039435
0.08206090378940036,0.27099204570916424
0.0,0.0004621330943311674
0.17349514639377187,0.33260979161998655
0.00010212605497524097,0.003374971991933677
0.0,2.8008066323101054e-05
0.17789573191648708,0.10872731346627829
0.005124633066321708,0.24658301590858167
0.21876841214933448,0.2995462693255658
0.005451960165601326,0.14104862200313692
6.808403665016066e-05,0.002632758234371499
0.2991389987980549,0.29388863992829933
0.0,0.07031425050414519
0.0,1.4004033161550527e-05
0.44527745554243336,0.3397798565987004
0.08745394507713136,0.1411046381357831
0.11599424951751985,0.14968911046381358
7.855850382710845e-06,0.00021006049742325792
0.12035293717152726,0.09877044588841587
0.0,0.0
0.16018995446225395,0.10326574053327359
0.22438796378976697,0.11455299126148331
0.20785794527614623,0.2928243334080215
2.880478473660643e-05,0.025403316155052657
0.2732723021045823,0.2690454850997087
0.2209523385557281,0.30159085816715214
0.11957128005844753,0.3875336096795877
0.12509394287749326,0.10245350660990366
0.15416844514390607,0.15730730450369707
0.7167573144513605,0.07247087161102397
0.37427627978349276,0.33546661438494285
0.0,0.0003220927627156621
0.12920778986123949,0.1411606542684293
0.0,0.0678775487340354
0.48194201858694197,0.3993810217342595
0.14025442480772807,0.0957595787586825
0.0,2.8008066323101054e-05
0.04180883573678711,0.04450481738740757
0.00017937525040523096,0.003585032489356935
0.0,0.05843883038315035
0.020075625653017563,0.0491401523638808
0.008002492923188113,0.3276243558144746
0.06056598783390637,0.2522266412726865
0.01849005318410709,0.33338001344387186
0.4832329966665008,0.4024339009634775
0.0023070013957227514,0.011651355590410039
0.1302513086537429,0.10444207931884383
0.7317999586258547,0.38002744790499665
0.006303010623728334,0.039435357382926285
0.0,2.8008066323101054e-05
0.039793810113621784,0.06695328254537307
0.0,0.024268989468967064
0.05918204885815215,0.2486136007170065
0.0,0.061729778176114726
0.0,0.012197512883710508
0.21382184502502088,0.1578114496975129
0.0,0.0004761371274927179
0.0,0.0
0.5705586295207146,0.2854722159982075
0.3012234177662675,0.29779576518037193
0.1251332221294068,0.10245350660990366
0.0,0.05483979386063186
0.523208800647322,0.5718126820524311
0.025160979467425716,0.06989412950929869
0.15177633870237062,0.15726529240421241
0.007617556254435282,0.05420961236836209
0.14543273951833163,0.10721487788483083
0.23084416349595815,0.18185637463589513
0.300190373440941,0.29629733363208605
0.48781426674801837,0.4128809097019942
0.0,0.06672921801478826
0.05826684228856633,0.09879845395473896
0.16434439000631088,0.16156453058480844
0.014030548783521567,0.029856598700425722
0.05942819883681042,0.24918776607663007
0.0,0.0
0.0028241782125845486,0.030976921353349767
0.475951932670125,0.38330439166479946
0.03795161319887609,0.06570692359399508
0.2734582238969731,0.2690454850997087
0.46687842547809394,0.17124131749943985
0.0008575970001126004,0.015264396146090074
0.0,0.0
0.8373773505358999,0.5413539099260587
0.07662465532456446,0.11194824109343492
0.00023305689468708837,0.006721935917544253
0.3032868878001262,0.30037250728209725
0.15400216297747205,0.10060497423257898
0.009461062477578093,0.02092202554335649
0.0,0.006217790723728434
0.0,0.0004761371274927179
0.2061414419675239,0.2915359623571589
